Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,Sales_Method
Kohl's,1189833,2/20/21,Midwest,Montana,Billings,Men's Street Footwear,44,160,7040,394,Online
Kohl's,1189833,1/15/21,Midwest,Montana,Billings,Men's Street Footwear,44,161,7084,418,Online
Kohl's,1189833,1/29/21,Midwest,Montana,Billings,Women's Street Footwear,44,165,7260,399,Online
Kohl's,1189833,3/5/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,182,8190,352,Online
Kohl's,1189833,1/19/21,Midwest,Montana,Billings,Men's Apparel,45,200,9000,5400,Outlet
Kohl's,1189833,1/25/21,Midwest,Montana,Billings,Men's Apparel,45,225,10125,6075,Outlet
Kohl's,1189833,1/6/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,300,13500,5400,Outlet
Kohl's,1189833,1/31/21,Midwest,Montana,Billings,Men's Apparel,45,300,13500,8100,Outlet
Kohl's,1189833,1/12/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,325,14625,5850,Outlet
Kohl's,1189833,1/16/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,375,16875,5063,Outlet
Kohl's,1189833,2/23/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,375,16875,6750,Outlet
Kohl's,1189833,1/14/21,Midwest,Montana,Billings,Women's Apparel,45,400,18000,4500,Outlet
Kohl's,1189833,2/17/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,400,18000,7200,Outlet
Kohl's,1189833,2/22/21,Midwest,Montana,Billings,Women's Street Footwear,45,400,18000,8100,Outlet
Kohl's,1189833,1/8/21,Midwest,Montana,Billings,Women's Apparel,45,425,19125,4781,Outlet
Kohl's,1189833,1/10/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,19125,5738,Outlet
Kohl's,1189833,2/11/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,425,19125,7650,Outlet
Kohl's,1189833,1/11/21,Midwest,Montana,Billings,Women's Street Footwear,45,425,19125,8606,Outlet
Kohl's,1189833,2/16/21,Midwest,Montana,Billings,Women's Street Footwear,45,450,20250,9113,Outlet
Kohl's,1189833,1/2/21,Midwest,Montana,Billings,Women's Apparel,45,475,21375,5344,Outlet
Kohl's,1189833,3/7/21,Midwest,Montana,Billings,Women's Athletic Footwear,45,475,21375,8550,Outlet
Kohl's,1189833,3/6/21,Midwest,Montana,Billings,Women's Street Footwear,45,475,21375,9619,Outlet
Kohl's,1189833,2/6/21,Midwest,Montana,Billings,Men's Apparel,45,475,21375,12825,Outlet
Kohl's,1189833,1/28/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,525,23625,7088,Outlet
Kohl's,1189833,1/29/21,Midwest,Montana,Billings,Women's Street Footwear,45,550,24750,11138,Outlet
Kohl's,1189833,2/27/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,575,25875,7763,Outlet
Kohl's,1189833,1/15/21,Midwest,Montana,Billings,Men's Street Footwear,45,575,25875,11644,Outlet
Kohl's,1189833,2/3/21,Midwest,Montana,Billings,Men's Athletic Footwear,45,600,27000,8100,Outlet
Kohl's,1189833,2/14/21,Midwest,Montana,Billings,Men's Street Footwear,45,600,27000,12150,Outlet
Kohl's,1189833,3/4/21,Midwest,Montana,Billings,Men's Street Footwear,45,675,30375,13669,Outlet
Kohl's,1189833,1/1/21,Midwest,Montana,Billings,Men's Apparel,47,77,3619,271,Online
Kohl's,1189833,1/7/21,Midwest,Montana,Billings,Men's Apparel,48,59,2832,204,Online
Kohl's,1189833,1/13/21,Midwest,Montana,Billings,Men's Apparel,48,60,2880,204,Online
Kohl's,1189833,2/15/21,Midwest,Montana,Billings,Men's Athletic Footwear,48,156,7488,329,Online
Kohl's,1189833,2/10/21,Midwest,Montana,Billings,Women's Street Footwear,49,130,6370,376,Online
Kohl's,1189833,2/21/21,Midwest,Montana,Billings,Men's Athletic Footwear,49,160,7840,337,Online
Kohl's,1189833,2/18/21,Midwest,Montana,Billings,Men's Apparel,50,100,5000,365,Online
Kohl's,1189833,1/13/21,Midwest,Montana,Billings,Men's Apparel,50,200,10000,6000,Outlet
Kohl's,1189833,1/7/21,Midwest,Montana,Billings,Men's Apparel,50,225,11250,6750,Outlet
Kohl's,1189833,1/1/21,Midwest,Montana,Billings,Men's Apparel,50,275,13750,8250,Outlet
Kohl's,1189833,2/10/21,Midwest,Montana,Billings,Women's Street Footwear,50,500,25000,11250,Outlet
Kohl's,1189833,2/21/21,Midwest,Montana,Billings,Men's Athletic Footwear,50,550,27500,8250,Outlet
Kohl's,1189833,2/15/21,Midwest,Montana,Billings,Men's Athletic Footwear,50,600,30000,9000,Outlet
Kohl's,1189833,3/5/21,Midwest,Montana,Billings,Men's Athletic Footwear,50,675,33750,10125,Outlet
Kohl's,1189833,3/2/21,Midwest,Montana,Billings,Men's Apparel,51,113,5763,426,Online
Kohl's,1189833,2/12/21,Midwest,Montana,Billings,Men's Apparel,52,106,5512,386,Online
Kohl's,1189833,3/8/21,Midwest,Montana,Billings,Men's Apparel,53,120,6360,464,Online
Kohl's,1189833,2/24/21,Midwest,Montana,Billings,Men's Apparel,54,98,5292,397,Online
Kohl's,1189833,2/9/21,Midwest,Montana,Billings,Men's Athletic Footwear,54,188,10152,437,Online
Kohl's,1189833,1/20/21,Midwest,Montana,Billings,Women's Apparel,55,101,5555,217,Online
Kohl's,1189833,3/9/21,Midwest,Montana,Billings,Women's Apparel,55,130,7150,286,Online
Kohl's,1189833,2/1/21,Midwest,Montana,Billings,Women's Apparel,55,150,8250,297,Online
Kohl's,1189833,2/24/21,Midwest,Montana,Billings,Men's Apparel,55,350,19250,11550,Outlet
Kohl's,1189833,3/2/21,Midwest,Montana,Billings,Men's Apparel,55,375,20625,12375,Outlet
Kohl's,1189833,3/8/21,Midwest,Montana,Billings,Men's Apparel,55,400,22000,13200,Outlet
Kohl's,1189833,2/12/21,Midwest,Montana,Billings,Men's Apparel,55,425,23375,14025,Outlet
Kohl's,1189833,2/9/21,Midwest,Montana,Billings,Men's Athletic Footwear,55,625,34375,10313,Outlet
Kohl's,1189833,2/13/21,Midwest,Montana,Billings,Women's Apparel,56,112,6272,238,Online
Kohl's,1189833,3/3/21,Midwest,Montana,Billings,Women's Apparel,56,133,7448,283,Online
Kohl's,1189833,2/25/21,Midwest,Montana,Billings,Women's Apparel,58,108,6264,244,Online
Kohl's,1189833,2/7/21,Midwest,Montana,Billings,Women's Apparel,58,143,8294,290,Online
Kohl's,1189833,1/26/21,Midwest,Montana,Billings,Women's Apparel,59,108,6372,242,Online
Kohl's,1189833,2/19/21,Midwest,Montana,Billings,Women's Apparel,59,122,7198,288,Online
Kohl's,1189833,1/20/21,Midwest,Montana,Billings,Women's Apparel,60,375,22500,5625,Outlet
Kohl's,1189833,1/26/21,Midwest,Montana,Billings,Women's Apparel,60,400,24000,6000,Outlet
Kohl's,1189833,2/19/21,Midwest,Montana,Billings,Women's Apparel,60,450,27000,6750,Outlet
Kohl's,1189833,2/7/21,Midwest,Montana,Billings,Women's Apparel,60,475,28500,7125,Outlet
Kohl's,1189833,3/9/21,Midwest,Montana,Billings,Women's Apparel,60,500,30000,7500,Outlet
Kohl's,1189833,2/1/21,Midwest,Montana,Billings,Women's Apparel,60,600,36000,9000,Outlet
Kohl's,1189833,3/19/21,West,California,Los Angeles,Men's Street Footwear,24,264,6336,279,Outlet
Kohl's,1189833,3/13/21,West,California,Los Angeles,Men's Street Footwear,28,240,6720,309,Outlet
Kohl's,1189833,3/12/21,West,California,Los Angeles,Women's Apparel,29,210,6090,140,Outlet
Kohl's,1189833,4/28/21,West,California,Los Angeles,Women's Athletic Footwear,29,228,6612,264,Outlet
Kohl's,1189833,3/14/21,West,California,Los Angeles,Men's Athletic Footwear,30,215,6450,200,Outlet
Kohl's,1189833,4/25/21,West,California,Los Angeles,Men's Street Footwear,30,285,8550,402,Outlet
Kohl's,1189833,4/10/21,West,California,Los Angeles,Women's Athletic Footwear,31,173,5363,204,Outlet
Kohl's,1189833,4/7/21,West,California,Los Angeles,Men's Street Footwear,31,248,7688,354,Outlet
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,32,194,6208,230,Outlet
Kohl's,1189833,3/18/21,West,California,Los Angeles,Women's Apparel,32,208,6656,173,Outlet
Kohl's,1189833,3/19/21,West,California,Los Angeles,Men's Street Footwear,32,216,6912,346,Online
Kohl's,1189833,4/13/21,West,California,Los Angeles,Men's Street Footwear,32,240,7680,361,Outlet
Kohl's,1189833,4/16/21,West,California,Los Angeles,Women's Athletic Footwear,33,193,6369,242,Outlet
Kohl's,1189833,4/6/21,West,California,Los Angeles,Women's Apparel,33,194,6402,147,Outlet
Kohl's,1189833,5/15/21,West,California,Los Angeles,Women's Street Footwear,33,208,6864,288,Outlet
Kohl's,1189833,5/16/21,West,California,Los Angeles,Women's Athletic Footwear,33,213,7029,295,Outlet
Kohl's,1189833,5/22/21,West,California,Los Angeles,Women's Athletic Footwear,33,221,7293,306,Outlet
Kohl's,1189833,3/21/21,West,California,Los Angeles,Women's Street Footwear,33,221,7293,335,Outlet
Kohl's,1189833,3/15/21,West,California,Los Angeles,Women's Street Footwear,33,223,7359,309,Outlet
Kohl's,1189833,4/27/21,West,California,Los Angeles,Women's Street Footwear,33,240,7920,364,Outlet
Kohl's,1189833,3/16/21,West,California,Los Angeles,Women's Athletic Footwear,34,179,6086,250,Outlet
Kohl's,1189833,4/8/21,West,California,Los Angeles,Men's Athletic Footwear,34,210,7140,207,Outlet
Kohl's,1189833,4/14/21,West,California,Los Angeles,Men's Athletic Footwear,34,221,7514,225,Outlet
Kohl's,1189833,3/13/21,West,California,Los Angeles,Men's Street Footwear,34,225,7650,405,Online
Kohl's,1189833,5/3/21,West,California,Los Angeles,Women's Street Footwear,34,232,7888,347,Outlet
Kohl's,1189833,5/21/21,West,California,Los Angeles,Women's Street Footwear,35,223,7805,359,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,35,224,7840,314,Outlet
Kohl's,1189833,4/20/21,West,California,Los Angeles,Men's Athletic Footwear,35,225,7875,236,Outlet
Kohl's,1189833,4/21/21,West,California,Los Angeles,Women's Street Footwear,35,233,8155,343,Outlet
Kohl's,1189833,3/13/21,West,California,Los Angeles,Men's Street Footwear,35,750,26250,10500,Outlet
Kohl's,1189833,3/19/21,West,California,Los Angeles,Men's Street Footwear,35,800,28000,11200,Outlet
Kohl's,1189833,3/23/21,West,California,Los Angeles,Men's Apparel,36,128,4608,272,Outlet
Kohl's,1189833,3/11/21,West,California,Los Angeles,Men's Apparel,36,155,5580,329,Outlet
Kohl's,1189833,3/22/21,West,California,Los Angeles,Women's Athletic Footwear,36,176,6336,247,Outlet
Kohl's,1189833,4/15/21,West,California,Los Angeles,Women's Street Footwear,36,215,7740,348,Outlet
Kohl's,1189833,5/4/21,West,California,Los Angeles,Women's Athletic Footwear,36,223,8028,305,Outlet
Kohl's,1189833,3/20/21,West,California,Los Angeles,Men's Athletic Footwear,36,228,8208,230,Outlet
Kohl's,1189833,5/13/21,West,California,Los Angeles,Men's Street Footwear,36,256,9216,433,Outlet
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,36,297,10692,470,Outlet
Kohl's,1189833,5/1/21,West,California,Los Angeles,Men's Street Footwear,36,306,11016,496,Outlet
Kohl's,1189833,4/26/21,West,California,Los Angeles,Men's Athletic Footwear,37,272,10064,292,Outlet
Kohl's,1189833,4/17/21,West,California,Los Angeles,Men's Apparel,38,140,5320,314,Outlet
Kohl's,1189833,4/11/21,West,California,Los Angeles,Men's Apparel,38,149,5662,345,Outlet
Kohl's,1189833,4/9/21,West,California,Los Angeles,Women's Street Footwear,38,206,7828,368,Outlet
Kohl's,1189833,5/9/21,West,California,Los Angeles,Women's Street Footwear,38,210,7980,359,Outlet
Kohl's,1189833,4/29/21,West,California,Los Angeles,Men's Apparel,38,224,8512,511,Outlet
Kohl's,1189833,5/7/21,West,California,Los Angeles,Men's Street Footwear,38,289,10982,505,Outlet
Kohl's,1189833,4/23/21,West,California,Los Angeles,Men's Apparel,39,165,6435,386,Outlet
Kohl's,1189833,5/10/21,West,California,Los Angeles,Women's Athletic Footwear,39,195,7605,304,Outlet
Kohl's,1189833,5/27/21,West,California,Los Angeles,Women's Street Footwear,39,231,9009,414,Outlet
Kohl's,1189833,5/8/21,West,California,Los Angeles,Men's Athletic Footwear,39,264,10296,278,Outlet
Kohl's,1189833,5/25/21,West,California,Los Angeles,Men's Street Footwear,39,315,12285,565,Outlet
Kohl's,1189833,3/17/21,West,California,Los Angeles,Men's Apparel,40,140,5600,319,Outlet
Kohl's,1189833,5/19/21,West,California,Los Angeles,Men's Street Footwear,40,272,10880,500,Outlet
Kohl's,1189833,3/16/21,West,California,Los Angeles,Women's Athletic Footwear,41,152,6232,305,Online
Kohl's,1189833,3/22/21,West,California,Los Angeles,Women's Athletic Footwear,41,154,6314,284,Online
Kohl's,1189833,4/16/21,West,California,Los Angeles,Women's Athletic Footwear,41,154,6314,303,Online
Kohl's,1189833,3/18/21,West,California,Los Angeles,Women's Apparel,41,176,7216,216,Online
Kohl's,1189833,3/12/21,West,California,Los Angeles,Women's Apparel,41,182,7462,231,Online
Kohl's,1189833,4/6/21,West,California,Los Angeles,Women's Apparel,41,188,7708,270,Online
Kohl's,1189833,3/20/21,West,California,Los Angeles,Men's Athletic Footwear,41,195,7995,280,Online
Kohl's,1189833,4/13/21,West,California,Los Angeles,Men's Street Footwear,41,208,8528,443,Online
Kohl's,1189833,4/25/21,West,California,Los Angeles,Men's Street Footwear,41,238,9758,498,Online
Kohl's,1189833,5/2/21,West,California,Los Angeles,Men's Athletic Footwear,41,264,10824,336,Outlet
Kohl's,1189833,3/21/21,West,California,Los Angeles,Women's Street Footwear,42,169,7098,390,Online
Kohl's,1189833,5/20/21,West,California,Los Angeles,Men's Athletic Footwear,42,264,11088,333,Outlet
Kohl's,1189833,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,42,288,12096,339,Outlet
Kohl's,1189833,4/10/21,West,California,Los Angeles,Women's Athletic Footwear,43,152,6536,320,Online
Kohl's,1189833,3/14/21,West,California,Los Angeles,Men's Athletic Footwear,43,195,8385,335,Online
Kohl's,1189833,4/18/21,West,California,Los Angeles,Women's Apparel,43,206,8858,195,Outlet
Kohl's,1189833,5/29/21,West,California,Los Angeles,Men's Apparel,43,219,9417,584,Outlet
Kohl's,1189833,5/5/21,West,California,Los Angeles,Men's Apparel,43,230,9890,613,Outlet
Kohl's,1189833,4/7/21,West,California,Los Angeles,Men's Street Footwear,43,240,10320,516,Online
Kohl's,1189833,5/14/21,West,California,Los Angeles,Men's Athletic Footwear,43,264,11352,341,Outlet
Kohl's,1189833,3/15/21,West,California,Los Angeles,Women's Street Footwear,44,169,7436,372,Online
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,44,175,7700,370,Online
Kohl's,1189833,4/28/21,West,California,Los Angeles,Women's Athletic Footwear,44,189,8316,399,Online
Kohl's,1189833,5/11/21,West,California,Los Angeles,Men's Apparel,44,195,8580,532,Outlet
Kohl's,1189833,5/30/21,West,California,Los Angeles,Women's Apparel,44,232,10208,255,Outlet
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,44,270,11880,653,Online
Kohl's,1189833,4/23/21,West,California,Los Angeles,Men's Apparel,45,125,5625,388,Online
Kohl's,1189833,4/17/21,West,California,Los Angeles,Men's Apparel,45,131,5895,383,Online
Kohl's,1189833,4/15/21,West,California,Los Angeles,Women's Street Footwear,45,163,7335,381,Online
Kohl's,1189833,4/10/21,West,California,Los Angeles,Women's Athletic Footwear,45,525,23625,8269,Outlet
Kohl's,1189833,3/22/21,West,California,Los Angeles,Women's Athletic Footwear,45,550,24750,8663,Outlet
Kohl's,1189833,4/6/21,West,California,Los Angeles,Women's Apparel,45,625,28125,5625,Outlet
Kohl's,1189833,4/22/21,West,California,Los Angeles,Women's Athletic Footwear,45,625,28125,9844,Outlet
Kohl's,1189833,3/18/21,West,California,Los Angeles,Women's Apparel,45,650,29250,5850,Outlet
Kohl's,1189833,3/14/21,West,California,Los Angeles,Men's Athletic Footwear,45,650,29250,7313,Outlet
Kohl's,1189833,4/28/21,West,California,Los Angeles,Women's Athletic Footwear,45,650,29250,10238,Outlet
Kohl's,1189833,3/21/21,West,California,Los Angeles,Women's Street Footwear,45,650,29250,11700,Outlet
Kohl's,1189833,3/15/21,West,California,Los Angeles,Women's Street Footwear,45,675,30375,12150,Outlet
Kohl's,1189833,3/12/21,West,California,Los Angeles,Women's Apparel,45,700,31500,6300,Outlet
Kohl's,1189833,4/13/21,West,California,Los Angeles,Men's Street Footwear,45,800,36000,14400,Outlet
Kohl's,1189833,4/19/21,West,California,Los Angeles,Men's Street Footwear,45,900,40500,16200,Outlet
Kohl's,1189833,4/25/21,West,California,Los Angeles,Men's Street Footwear,45,950,42750,17100,Outlet
Kohl's,1189833,3/23/21,West,California,Los Angeles,Men's Apparel,46,106,4876,332,Online
Kohl's,1189833,3/17/21,West,California,Los Angeles,Men's Apparel,46,113,5198,353,Online
Kohl's,1189833,5/10/21,West,California,Los Angeles,Women's Athletic Footwear,46,176,8096,405,Online
Kohl's,1189833,5/27/21,West,California,Los Angeles,Women's Street Footwear,46,182,8372,452,Online
Kohl's,1189833,4/29/21,West,California,Los Angeles,Men's Apparel,46,189,8694,574,Online
Kohl's,1189833,5/9/21,West,California,Los Angeles,Women's Street Footwear,46,196,9016,451,Online
Kohl's,1189833,5/23/21,West,California,Los Angeles,Men's Apparel,46,204,9384,535,Outlet
Kohl's,1189833,5/6/21,West,California,Los Angeles,Women's Apparel,46,208,9568,220,Outlet
Kohl's,1189833,5/18/21,West,California,Los Angeles,Women's Apparel,46,208,9568,230,Outlet
Kohl's,1189833,5/17/21,West,California,Los Angeles,Men's Apparel,46,210,9660,599,Outlet
Kohl's,1189833,4/26/21,West,California,Los Angeles,Men's Athletic Footwear,46,216,9936,378,Online
Kohl's,1189833,4/14/21,West,California,Los Angeles,Men's Athletic Footwear,47,169,7943,278,Online
Kohl's,1189833,5/4/21,West,California,Los Angeles,Women's Athletic Footwear,47,169,7943,381,Online
Kohl's,1189833,5/21/21,West,California,Los Angeles,Women's Street Footwear,47,169,7943,397,Online
Kohl's,1189833,5/22/21,West,California,Los Angeles,Women's Athletic Footwear,47,176,8272,372,Online
Kohl's,1189833,5/7/21,West,California,Los Angeles,Men's Street Footwear,47,213,10011,541,Online
Kohl's,1189833,4/27/21,West,California,Los Angeles,Women's Street Footwear,47,218,10246,533,Online
Kohl's,1189833,4/20/21,West,California,Los Angeles,Men's Athletic Footwear,47,225,10575,370,Online
Kohl's,1189833,5/1/21,West,California,Los Angeles,Men's Street Footwear,47,252,11844,616,Online
Kohl's,1189833,5/16/21,West,California,Los Angeles,Women's Athletic Footwear,48,175,8400,378,Online
Kohl's,1189833,4/21/21,West,California,Los Angeles,Women's Street Footwear,48,203,9744,536,Online
Kohl's,1189833,5/3/21,West,California,Los Angeles,Women's Street Footwear,48,218,10464,534,Online
Kohl's,1189833,4/24/21,West,California,Los Angeles,Women's Apparel,48,264,12672,279,Outlet
Kohl's,1189833,4/11/21,West,California,Los Angeles,Men's Apparel,49,119,5831,385,Online
Kohl's,1189833,3/11/21,West,California,Los Angeles,Men's Apparel,49,145,7105,469,Online
Kohl's,1189833,4/8/21,West,California,Los Angeles,Men's Athletic Footwear,49,156,7644,275,Online
Kohl's,1189833,4/9/21,West,California,Los Angeles,Women's Street Footwear,49,175,8575,472,Online
Kohl's,1189833,5/15/21,West,California,Los Angeles,Women's Street Footwear,49,176,8624,440,Online
Kohl's,1189833,4/12/21,West,California,Los Angeles,Women's Apparel,49,198,9702,262,Outlet
Kohl's,1189833,5/12/21,West,California,Los Angeles,Women's Apparel,49,210,10290,226,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,49,210,10290,515,Online
Kohl's,1189833,5/13/21,West,California,Los Angeles,Men's Street Footwear,49,224,10976,549,Online
Kohl's,1189833,5/25/21,West,California,Los Angeles,Men's Street Footwear,49,225,11025,562,Online
Kohl's,1189833,5/19/21,West,California,Los Angeles,Men's Street Footwear,49,231,11319,566,Online
Kohl's,1189833,5/24/21,West,California,Los Angeles,Women's Apparel,49,238,11662,280,Outlet
Kohl's,1189833,5/26/21,West,California,Los Angeles,Men's Athletic Footwear,50,243,12150,462,Online
Kohl's,1189833,5/8/21,West,California,Los Angeles,Men's Athletic Footwear,50,247,12350,457,Online
Kohl's,1189833,4/11/21,West,California,Los Angeles,Men's Apparel,50,425,21250,11688,Outlet
Kohl's,1189833,3/17/21,West,California,Los Angeles,Men's Apparel,50,450,22500,12375,Outlet
Kohl's,1189833,4/23/21,West,California,Los Angeles,Men's Apparel,50,500,25000,13750,Outlet
Kohl's,1189833,4/8/21,West,California,Los Angeles,Men's Athletic Footwear,50,600,30000,7500,Outlet
Kohl's,1189833,5/16/21,West,California,Los Angeles,Women's Athletic Footwear,50,625,31250,10938,Outlet
Kohl's,1189833,4/9/21,West,California,Los Angeles,Women's Street Footwear,50,625,31250,12500,Outlet
Kohl's,1189833,4/14/21,West,California,Los Angeles,Men's Athletic Footwear,50,650,32500,8125,Outlet
Kohl's,1189833,5/22/21,West,California,Los Angeles,Women's Athletic Footwear,50,650,32500,11375,Outlet
Kohl's,1189833,5/15/21,West,California,Los Angeles,Women's Street Footwear,50,650,32500,13000,Outlet
Kohl's,1189833,5/4/21,West,California,Los Angeles,Women's Athletic Footwear,50,675,33750,11813,Outlet
Kohl's,1189833,5/21/21,West,California,Los Angeles,Women's Street Footwear,50,675,33750,13500,Outlet
Kohl's,1189833,5/28/21,West,California,Los Angeles,Women's Athletic Footwear,50,700,35000,12250,Outlet
